,return,value
20110307,0.007763695571646061,15.030801069921438
20110308,7.096317696326983e-05,15.031867703317664
20110309,-0.0018043508718022397,15.004744939722368
20110310,-0.00026089529403685273,15.000830272379371
20110311,-0.00311687153456459,14.954074611508556
20110314,0.003751901801271655,15.010180830979827
20110315,-0.00472495521830827,14.939258398734738
20110316,-0.00019400447972527752,14.93636011568161
20110317,0.005523339774351592,15.018858707592592
20110318,0.007994807935664748,15.138931598372679
20110321,0.007328349085025779,15.249874973899882
20110322,-0.0016835252467064079,15.224201424372204
20110323,-0.0025225354904555887,15.185797835965381
20110324,0.001495159525782498,15.208503026256434
20110325,0.001174322230403809,15.226362709451328
20110328,-0.0021795599462831406,15.193175939162229
20110329,0.0032723371304446934,15.242893132917327
20110330,0.012479407269998891,15.433115404296073
20110331,0.009402219142791393,15.578220937383254
20110401,0.0019169805190237489,15.608084083441266
20110406,0.003559132504366627,15.66363532283353
20110407,0.0015233811949954693,15.687497010329603
20110408,0.0022353360244091337,15.722563837529604
20110411,0.0034016073559992536,15.776045826334512
20110412,0.002472341397650269,15.815049597522185
20110413,0.0020518222812508403,15.84749926866547
20110414,-0.004043557033113902,15.78341900154039
20110415,-0.010527436051003706,15.617260067335476
20110418,0.0007637729345802637,15.629188107887206
20110419,-0.0037338490002790793,15.570831079495397
20110420,0.005684038441665123,15.659336281919924
20110421,0.004155746041661494,15.724412506688559
20110422,0.0030118777313128484,15.771772514555431
20110425,0.005373976432070358,15.856529648340628
20110426,0.0008564116825840601,15.870109365576706
20110427,-0.002554095239305068,15.829575594798836
20110428,0.00645674382307504,15.931783109242454
20110429,-0.0006617202306286596,15.92124072604908
20110503,-0.005221522175952377,15.838107614529338
20110504,-0.004236093483258339,15.771015910076287
20110505,0.003945063588843671,15.833233570702202
20110506,-0.0040062942355124365,15.769800978318376
20110509,0.001601033354981885,15.795048955686088
20110510,-0.00019771648899407756,15.791926014063081
20110511,-0.002734526217040582,15.74874257836006
20110512,-0.00036415749511774405,15.74300755571147
20110513,0.0016740153640240913,15.769361592235677
20110516,0.002534563276866109,15.80933003702698
20110517,0.015222900982170677,16.0499939027751
20110518,0.004200922898446164,16.117418689681188
20110519,-0.004090845367459017,16.051484822099106
20110520,-0.00427237104315578,15.982906923145514
20110523,-0.001526846766616241,15.95850347338878
20110524,0.003906839611096763,16.020850786892442
20110525,-0.006205308780233327,15.92143646083773
20110526,0.0011124670315559512,15.939148533995423
20110527,0.018934407498546933,16.24094686751796
20110530,0.007110092846881949,16.35642150766729
20110531,-0.004900710103561974,16.276263427526544
20110601,-0.004849499293748359,16.197331699529894
20110602,-0.009278237941991825,16.04704900199629
20110603,0.003018681318132618,16.09548992902977
20110607,-0.007914629197746825,15.968100094485433
20110608,-0.0038460079899748463,15.906686653937324
20110609,0.003962612553660812,15.969718690159363
20110610,0.0027289063479060058,16.01329855686721
20110613,-0.00025605871564076104,16.009198212205565
20110614,0.006420775177305783,16.111989674695064
20110615,0.005872323638860474,16.20660449253085
20110616,0.001057970278242868,16.223750598395185
20110617,0.004904757309787074,16.303324157734828
20110620,-0.005170929262503801,16.21902082177151
20110621,0.0005155139103607594,16.227381952617566
20110622,0.0014256425862833556,16.250516399393103
20110623,0.008963905031404842,16.39618448510855
20110624,0.0018495299491260858,16.426509719365153
20110627,-0.004178216421029061,16.357876206715506
20110628,0.0007789912887799993,16.370618849783476
20110629,0.0013301529255256468,16.392394276339182
20110630,-0.001489058608184636,16.36798504053324
20110701,0.004137974270255664,16.435715341486898
20110704,-0.004524313751651868,16.36135500854917
20110705,0.002337317639175043,16.399596692211457
20110706,-0.0002734775198508458,16.395111771181515
20110707,0.0043671796205035735,16.466712169184497
20110708,-0.003569991505665891,16.407926146614265
20110711,0.0002959439207619605,16.412781972609668
